Num  Name,Epoch,q,e,i,w,Node,Tp,Ref,
C/2008 H2 (SOHO),54573,0.0054,1,145.29,84.66,0.99,20080417.01,SAO,_2008
C/2008 H3 (SOHO),54573,0.0044,1,144.76,82.6,2.69,20080417.27,SAO,_2008
C/2008 H4 (SOHO),54575,0.0373,1,73.46,58.57,72.35,20080418.52,SAO,_2008
C/2008 H5 (SOHO),54582,0.0048,1,144.96,83.52,3.01,20080426.13,SAO,_2008
C/2008 H6 (SOHO),54584,0.0086,1,142.03,79.66,9.59,20080427.63,SAO,_2008
C/2008 H7 (SOHO),54586,0.0082,1,142.6,82.98,10.46,20080430.3,SAO,_2008
C/2008 H8 (SOHO),54587,0.0051,1,144.78,78.84,358.71,20080501.26,SAO,_2008
C/2008 H9 (SOHO),54578,0.005,1,145.95,78.83,356.87,20080422.09,SAO,_2008
C/2008 J1 (Boattini),54681,1.7242934,0.9896169,61.78002,68.12267,273.41969,20080713.26,JPL,48
C/2008 J4 (McNaught),54603,0.44927403,1.00777728,87.47763,93.0533,289.37333,20080619.39,JPL,10
C/2008 J5 (Garradd),54641,1.96383839,0.97287587,93.27057,313.37619,287.0757,20080401.07,JPL,13
C/2008 J6 (Hill),54654,2.00350852,1.00213626,44.98837,10.70007,298.17932,20080410.94,JPL,27
C/2008 J7 (SOHO),54588,0.0085,1,145.05,71.48,347.71,20080502.08,SAO,_2008
C/2008 J8 (SOHO),54592,0.0072,1,144.52,83.91,4.75,20080505.51,SAO,_2008
C/2008 J9 (SOHO),54592,0.0051,1,143.21,79.14,1.11,20080505.72,SAO,_2008
C/2008 J10 (SOHO),54593,0.0369,1,72.18,56.96,73.31,20080507.24,SAO,_2008
C/2008 J11 (SOHO),54594,0.0052,1,144.89,84.81,6.86,20080508.02,SAO,_2008
C/2008 J12 (SOHO),54594,0.0379,1,70.94,57.28,71.57,20080508.29,SAO,_2008
C/2008 J13 (SOHO),54598,0.0089,1,138.55,86.38,20.06,20080512.5,SAO,_2008
C/2008 J14 (SOHO),54600,0.0045,1,144.1,77.57,356.81,20080514.4,SAO,_2008
C/2008 J15 (SOHO),54599,0.0048,1,144.85,83.62,3.15,20080513.49,SAO,_2008
C/2008 J16 (SOHO),54601,0.0051,1,145.09,73.47,352.07,20080514.77,SAO,_2008
P/2008 L2 (Hill),54736,2.31737794,0.61381473,25.86062,141.31666,217.98401,20080818.6,JPL,36
C/2008 L3 (Hill),54643,2.01128034,0.99385058,100.20065,101.8168,24.18524,20080422.42,JPL,8
C/2008 N1 (Holmes),55003,2.78351173,0.99713959,115.521,100.81338,357.4722,20090925.88,JPL,83
P/2008 O2 (McNaught),54790,3.80393951,0.15438342,9.51679,27.36553,325.85762,20090420.87,JPL,29
P/2008 O3 (Boattini),54706,2.49727123,0.69494849,32.2699,340.98373,47.57267,20080603.08,JPL,9
C/2008 P1 (Garradd),55069,3.89611115,1.00167497,64.31036,11.86554,357.67701,20090722.95,JPL,71
C/2008 Q1 (Maticic),54840,2.95914257,0.99501513,118.62662,104.48084,9.3077,20081230.13,JPL,48
C/2008 Q3 (Garradd),55071,1.79822906,0.99979854,140.70663,340.85528,219.734,20090623.09,JPL,57
P/2008 QP20 (LINEAR-Hill),54778,1.72313264,0.50631442,7.74972,72.04035,325.15176,20081102.7,JPL,28
C/2008 R3 (LINEAR),54771,1.90903458,0.89640689,43.23793,84.16089,270.55246,20081122.49,JPL,30
C/2008 S3 (Boattini),55669,8.017921,1.00107827,162.70277,39.93722,54.93796,20110607.01,JPL,143
C/2008 T2 (Cardinal),54870,1.20220723,1.00010926,56.30368,215.87119,309.67853,20090613.24,JPL,49
P/2008 WZ96 (LINEAR),54841,1.64623843,0.50956455,6.95786,337.62268,59.11164,20090123.91,JPL,8
C/2008 X3 (LINEAR),54838,1.90212579,0.95654155,66.47507,140.80201,337.75108,20081010.59,JPL,14
P/2008 Y1 (Boattini),54846,1.27197954,0.73488176,8.80515,162.36483,259.70968,20090225.1,JPL,13
P/2008 Y3 (McNaught),54882,4.43424094,0.44765847,38.81318,238.27908,262.9341,20090111.96,JPL,19
P/2008 Y12 (SOHO),55476,0.06541369,0.97874954,23.34562,146.61416,312.55259,20081222.48,JPL,4
P/2009 B1 (Boattini),54861,2.42659282,0.63719076,22.22849,128.59395,297.43827,20090206.2,JPL,10
C/2009 B2 (LINEAR),54901,2.32761553,0.94430378,156.873,192.49598,18.81468,20090307.39,JPL,19
C/2009 E1 (Itagaki),54950,0.59972153,0.98507307,127.4534,48.95522,105.962,20090407.92,JPL,29
C/2009 F1 (Larson),54916,1.83068736,0.9827362,171.3755,219.58177,357.9494,20090625.89,JPL,11
C/2009 F2 (McNaught),55385,5.87502731,0.98302706,59.36694,336.34458,214.05532,20091114.11,JPL,44
C/2009 F4 (McNaught),55850,5.45487408,1.00182188,79.34728,260.38111,53.58321,20111231.87,JPL,162
C/2009 F5 (McNaught),54958,2.24534077,0.97199746,84.99049,297.36697,219.06413,20081104.83,JPL,24
C/2009 F6 (Yi-SWAN),54972,1.274159,0.99751233,85.76481,129.77229,278.679,20090507.43,JPL,28
C/2009 G1 (STEREO),54959,1.12933267,1,108.31558,175.52704,120.65786,20090416.58,JPL,8
C/2009 K2 (Catalina),55058,3.2461728,0.99777593,66.82192,147.69359,123.80551,20100207.49,JPL,36
C/2009 K3 (Beshore),54978,2.86671709,1,144.39908,268.44791,0.73207,20101216.97,JPL,4
C/2009 K4 (Gibbs),54991,1.54892449,0.96275479,34.82478,127.47169,30.12412,20090619.39,JPL,9
C/2009 K5 (McNaught),55390,1.42240113,1.00083937,103.8794,66.17417,257.85632,20100430.02,JPL,78
C/2009 O2 (Catalina),55134,0.6955493,0.99750087,107.96052,133.39695,310.23211,20100324.41,JPL,22
P/2009 O3 (Hill),55082,2.44998618,0.68687736,16.21756,154.55254,183.7639,20090518.61,JPL,23
C/2009 O4 (Hill),55077,2.56379608,1.00134438,95.82339,223.73164,172.93654,20100101.28,JPL,26
C/2009 P1 (Garradd),55887,1.55053511,1.00099674,106.17728,90.74708,325.99722,20111223.68,JPL,83
C/2009 P2 (Boattini),55176,6.54397907,1.0015208,163.45285,76.03039,60.36404,20100210.5,JPL,40
P/2009 Q1 (Hill),55088,2.78988163,0.49649393,14.44336,157.90976,174.08415,20090704.04,JPL,12
P/2009 Q4 (Boattini),55178,1.32087343,0.57919722,10.96932,320.01115,127.67292,20091119.92,JPL,41
P/2009 Q5 (McNaught),55112,2.91850783,0.60906098,40.90482,209.27403,160.13987,20090908.57,JPL,26
C/2009 R1 (McNaught),55299,0.40508365,1.00040675,77.03084,130.69368,322.62271,20100702.68,JPL,28
C/2009 S3 (Lemmon),55886,6.47451544,1.00141741,60.38463,129.75993,225.1325,20111211.24,JPL,61
P/2009 SK280 (Spacewatch-Hill),55184,4.19936073,0.12057859,16.80615,328.42624,36.41135,20090525.57,JPL,12
C/2009 T1 (McNaught),55286,6.22041295,0.99830972,89.89396,282.52909,54.40733,20091008.25,JPL,27
P/2009 T2 (La Sagra),55152,1.75474984,0.76899089,28.10639,215.47088,215.98563,20100112.84,JPL,28
C/2009 T3 (LINEAR),55167,2.28114042,0.99946957,148.74183,32.44784,60.09302,20100112.06,JPL,23
C/2009 U1 (Garradd),55123,5.45720048,1,91.28165,271.19016,43.32692,20081023.41,JPL,3
C/2009 U3 (Hill),55197,1.41442415,0.99157504,51.26077,77.70142,49.32289,20100320.25,JPL,35
P/2009 U4 (McNaught),55144,1.6493627,0.67615387,10.09394,259.93256,55.6841,20090909.13,JPL,10
C/2009 U5 (Grauer),55228,6.0942379,0.99942501,25.47263,23.81373,121.17408,20100622.5,JPL,25
C/2009 UG89 (Lemmon),55499,3.93117106,1.00796008,130.09983,60.65135,321.00707,20101216.26,JPL,55
C/2009 W2 (Boattini),55176,6.90713124,0.99955533,164.49053,121.32595,199.58003,20100501.67,JPL,12
P/2009 WX51 (Catalina),55175,0.79995554,0.74029703,9.59259,118.01639,31.75827,20100131.08,JPL,19
C/2009 Y1 (Catalina),55589,2.52049448,0.99328544,107.3166,127.39126,160.27701,20110128.9,JPL,81
P/2009 Y2 (Kowalski),55207,2.33919098,0.64051936,29.92961,171.96191,262.12654,20100330.69,JPL,15
P/2010 A1 (Hill),55222,1.949955,0.55437144,10.33443,13.11118,47.41359,20090806.84,JPL,14
P/2010 A3 (Hill),55254,1.62182782,0.73222848,15.02825,41.28185,64.82909,20100403.68,JPL,27
C/2010 A4 (Siding Spring),55313,2.73799872,0.99063756,96.73015,271.68503,346.68552,20101008.74,JPL,20
P/2010 A5 (LINEAR),55296,1.71204453,0.664312,5.78438,306.70625,277.94141,20100419.32,JPL,33
C/2010 B1 (Cardinal),55492,2.94149004,0.99899661,101.97777,211.51974,277.21391,20110207.06,JPL,66
P/2010 B2 (WISE),55251,1.61645634,0.48031122,8.93163,156.04472,0.87363,20091221.91,JPL,8
P/2010 C1 (Scotti),55264,5.23490431,0.2591088,9.14247,3.66589,142.03414,20091201.61,JPL,13
P/2010 D2 (WISE),55440,3.65901894,0.45301396,57.17704,120.06581,319.83583,20100305.15,JPL,12
C/2010 D3 (WISE),55545,4.24754428,0.99963477,76.39488,304.64271,255.23452,20100903.92,JPL,14
C/2010 D4 (WISE),55298,7.148215,0.8894654,105.65965,44.48947,266.78352,20090330.94,JPL,13
C/2010 DG56 (WISE),55373,1.59145241,0.9764356,160.41734,318.28948,3.86944,20100515.56,JPL,9
C/2010 E1 (Garradd),55286,2.66218659,0.97588581,71.69777,296.98616,169.29243,20091107.96,JPL,12
P/2010 E2 (Jarnac),55289,2.39873605,0.72237356,15.43703,8.29509,177.8994,20100407.93,JPL,15
C/2010 E3 (WISE),55267,2.27421953,1,96.48018,49.97684,117.32719,20100404.33,JPL,4
C/2010 E5 (Scotti),55288,3.88844252,0.842742,18.91023,147.858,17.08375,20091121.44,JPL,14
C/2010 F1 (Boattini),55288,3.58752422,0.94755972,64.93588,127.51106,344.38967,20091110.56,JPL,14
C/2010 F3 (Scotti),55382,5.4466873,0.91326672,4.64758,31.25693,157.41025,20100804.54,JPL,18
C/2010 F4 (Machholz),55285,0.61382301,1,89.14552,120.7109,237.29116,20100406.11,JPL,7
C/2010 FB87 (WISE-Garradd),55710,2.8427638,0.99050042,107.62532,265.02584,89.90221,20101107.39,JPL,55
C/2010 G1 (Boattini),55297,1.2045491,0.99748532,78.38703,168.63162,287.44833,20100402.54,JPL,10
C/2010 G2 (Hill),55774,1.98077355,0.97940766,103.74529,137.42535,246.781,20110902.05,JPL,101
C/2010 G3 (WISE),55398,4.90764918,0.99813574,108.2676,75.19869,313.71834,20100411.08,JPL,24
C/2010 H1 (Garradd),55325,2.74555173,0.99967166,36.53169,233.81971,347.38409,20100618.9,JPL,8
P/2010 H2 (Vales),55323,3.10766567,0.19289362,14.25286,130.08308,64.30894,20100309.15,JPL,21
P/2010 H4 (Scotti),55321,4.82093365,0.27214711,2.31421,181.18421,44.84665,20100703.39,JPL,7
P/2010 H5 (Scotti),55337,6.02593041,0.15645844,14.08713,175.12466,24.89948,20100417.64,JPL,5
C/2010 J1 (Boattini),55339,1.69565771,0.95382518,134.38495,333.10906,254.81338,20100204.82,JPL,16
C/2010 J2 (McNaught),55423,3.38699443,0.99946015,125.85156,4.61645,311.79485,20100603.86,JPL,31
P/2010 J3 (McMillan),55355,2.45510923,0.72681706,13.25507,157.31227,106.66119,20100823.46,JPL,25
C/2010 J4 (WISE),55333,1.08553252,1,162.29654,83.75314,316.40514,20100503.17,JPL,7
P/2010 JC81 (WISE),55909,1.8108311,0.77734955,38.69025,12.57333,30.76806,20110426.55,JPL,49
C/2010 KW7 (WISE),55523,2.57044118,0.97425487,147.06087,332.3058,104.76147,20101011.35,JPL,15
C/2010 L3 (Catalina),55539,9.88289982,0.99922849,102.63105,121.77404,38.27537,20101110.47,JPL,21
C/2010 L4 (WISE),55385,2.8255448,0.96472107,102.81812,95.76904,125.54014,20100223.66,JPL,11
C/2010 L5 (WISE),55379,0.79090083,0.90375619,147.05168,214.72974,206.4731,20100423.15,JPL,6
C/2010 M1 (Gibbs),55370,2.05453291,1,69.96502,267.37077,85.50208,20111224.26,JPL,3
C/2010 R1 (LINEAR),56085,5.62141625,1.00366436,156.93337,114.49605,343.64968,20120518.89,JPL,84
C/2010 S1 (LINEAR),56231,5.8999199,1.00125804,125.33528,118.61716,93.43226,20130520.33,JPL,177
P/2010 T2 (PANSTARRS),55512,3.75378464,0.32314485,8.01088,355.92902,59.64871,20110709.76,JPL,8
P/2010 TO20 (LINEAR-Grauer),55830,5.10390257,0.08868544,2.63988,251.81284,43.9611,20080908.86,JPL,9
P/2010 U1 (Boattini),55523,4.9031734,0.26112392,8.24623,88.99798,281.39068,20100328.4,JPL,15
P/2010 U2 (Hill),55522,2.55275375,0.4028806,16.86095,44.23528,357.15013,20101109.29,JPL,17
C/2010 U3 (Boattini),57260,8.44865063,1.00285198,55.49205,88.01004,43.05374,20190224.61,JPL,103
P/2010 UH55 (Spacewatch),55678,2.76796948,0.57513794,8.66257,221.61832,235.26434,20110510.36,JPL,14
P/2010 WK (LINEAR),55583,1.76517843,0.69198713,11.47913,40.84993,11.48829,20101019.75,JPL,18
C/2010 X1 (Elenin),55651,0.48243956,1.00006264,1.8395,343.7984,323.23392,20110910.72,JPL,37
P/2011 A2 (Scotti),55627,1.55878222,0.49861323,4.47394,94.58932,54.72598,20101222.5,JPL,18
C/2011 A3 (Gibbs),55746,2.34483867,0.99799239,26.07435,141.161,124.89543,20111216.09,JPL,61
C/2011 C1 (McNaught),55665,0.88337836,0.99743311,16.82561,84.47349,192.43836,20110418,JPL,33
P/2011 C2 (Gibbs),55840,5.38854462,0.26845997,10.91098,160.56494,12.20184,20120107.92,JPL,27
C/2011 C3 (Gibbs),55636,1.51689283,0.99526683,49.37604,206.80993,20.88991,20110407.53,JPL,12
P/2011 CR42 (Catalina),55832,2.52832227,0.28003783,8.45946,173.51148,58.74169,20111129.95,JPL,13
C/2011 F1 (LINEAR),56978,1.81826633,0.99934505,56.61904,192.50911,85.10425,20130107.88,JPL,88
P/2011 FR143 (Lemmon),55787,3.73541366,0.45305468,16.01358,349.91587,191.02258,20110310.59,JPL,5
C/2011 G1 (McNaught),55885,2.15514219,1.00100178,162.23349,354.5501,152.59095,20110916.41,JPL,31
C/2011 J2 (LINEAR),56679,3.44344678,1.00050457,122.79883,85.29608,163.94755,20131225.31,JPL,139
C/2011 J2-B (LINEAR),56920,3.44005728,1.00047227,122.79214,85.18361,163.95534,20131224.9,JPL,2
C/2011 J2-C (LINEAR),56949,3.44137691,1,122.79412,85.24121,163.95349,20131225.1,JPL,2
C/2011 J3 (LINEAR),55711,1.45099216,0.92582844,114.71237,27.84492,21.51232,20110124.39,JPL,11
P/2011 JB15 (Spacewatch-Boattini),55721,5.01871217,0.31873869,19.14127,110.92668,153.76816,20120121.67,JPL,14
C/2011 K1 (Schwartz-Holvorcem),55715,3.37614359,1.00532362,122.61234,167.09455,70.73837,20110421.9,JPL,8
C/2011 KP36 (Spacewatch),57395,4.88323549,0.87282305,18.98668,180.60829,173.40038,20160526.98,JPL,85
C/2011 L1 (McNaught),55734,2.24237013,0.79678491,65.5125,294.47042,252.36388,20101218.3,JPL,14
C/2011 L2 (McNaught),55812,1.94344796,1.00177359,104.25745,257.02818,131.34775,20111101.27,JPL,14
C/2011 L3 (McNaught),55778,1.92384492,1.00010049,87.1144,27.72708,307.75519,20110810.5,JPL,24
C/2011 L4 (PANSTARRS),56366,0.30154445,1.00003268,84.20819,333.65164,65.66588,20130310.17,JPL,134
C/2011 L6 (Boattini),55789,6.78762353,1.00373205,171.45627,331.59846,214.48261,20110122.79,JPL,7
C/2011 M1 (LINEAR),55743,0.89577858,1.00280314,70.18365,119.56548,324.79716,20110907.57,JPL,7
P/2011 N1 (ASH),55919,2.85771156,0.54592627,35.66877,331.05684,77.69098,20120531.29,JPL,31
P/2011 NO1 (Elenin),55758,1.24292556,0.77652125,15.27234,263.61697,296.09646,20110120.59,JPL,8
C/2011 N2 (McNaught),55766,2.56336263,0.99973516,33.67503,357.04187,274.01899,20111018.74,JPL,9
C/2011 O1 (LINEAR),56169,3.89065291,0.99678456,76.49889,232.38261,89.81681,20120818.47,JPL,57
P/2011 P1 (McNaught),55832,4.95555764,0.3598433,6.17412,342.56831,9.54607,20100722.04,JPL,23
C/2011 P2 (PANSTARRS),55966,6.14811031,0.36982312,8.98964,76.3849,204.01845,20100913.52,JPL,11
C/2011 Q1 (PANSTARRS),55823,6.78008766,0.99792193,94.86197,135.92615,142.24395,20110629.45,JPL,12
C/2011 Q2 (McNaught),55819,1.34956096,1.00007494,36.86657,34.62859,287.36951,20120119.79,JPL,11
P/2011 Q3 (McNaught),55838,2.36778467,0.53153269,6.05199,310.22089,35.31896,20110814.29,JPL,17
C/2011 Q4 (SWAN),55868,1.11222777,0.97415742,147.84307,1.88082,252.08564,20110921.08,JPL,6
C/2011 R1 (McNaught),56227,2.07957092,1.00074384,116.1968,308.86114,221.40847,20121019.62,JPL,75
P/2011 R3 (Novichonok),55948,3.55757193,0.26747336,19.25651,225.26241,190.64988,20120403.69,JPL,42
P/2011 S1 (Gibbs),56389,6.89437308,0.20319579,2.67931,193.33009,218.89623,20140823.41,JPL,35
C/2011 S2 (Kowalski),55857,1.11511814,0.93160354,17.57253,192.18995,288.07011,20111026.35,JPL,16
P/2011 U1 (PANSTARRS),55695,2.35778474,0.41873703,15.24191,352.85745,135.1098,20120619.99,JPL,8
P/2011 U2 (Bressi),56231,4.83675549,0.10111178,9.73746,157.24893,266.51802,20120430.4,JPL,30
C/2011 U3 (PANSTARRS),55872,1.07139912,1.00044249,116.77501,287.82546,228.37893,20120603.89,JPL,7
P/2011 UA134 (Spacewatch-PANSTARRS),55886,2.05150569,0.63269889,10.53947,32.3218,40.63819,20111207.19,JPL,13
C/2011 UF305 (LINEAR),56194,2.13821207,1.00067511,93.96074,121.99447,297.43586,20120722.17,JPL,63
P/2011 V1 (Boattini),55867,1.70944956,0.55519455,7.39708,259.54973,60.08633,20110511.93,JPL,4
P/2011 W1 (PANSTARRS),55933,3.31206341,0.2886554,3.71861,282.47267,161.88391,20120122.54,JPL,16
P/2011 W2 (Rinner),55936,2.30305959,0.39372971,13.77394,221.06134,232.01758,20111106.2,JPL,20
C/2011 W3 (Lovejoy),55901,0.00555381,0.99992942,134.35581,53.50921,326.36915,20111216.01,JPL,58
P/2011 Y2 (Boattini),55923,1.78714523,0.71291138,6.35139,131.18776,310.01834,20120321.7,JPL,8
C/2011 Y3 (Boattini),55927,3.49779556,0.70495167,26.51737,340.67379,84.80268,20110822.91,JPL,6
C/2012 A1 (PANSTARRS),56283,7.60445951,1.00118191,120.89991,191.75785,277.97206,20131129.63,JPL,56
C/2012 A2 (LINEAR),56261,3.53747385,0.99638359,125.86851,101.67183,191.40469,20121105.1,JPL,93
P/2012 B1 (PANSTARRS),56329,3.82515242,0.41050537,7.62777,162.18306,36.1941,20130723.14,JPL,73
C/2012 B3 (La Sagra),56019,3.5365372,1.00117583,106.93294,50.73347,252.99951,20111206.84,JPL,23
C/2012 BJ98 (Lemmon),56027,2.15657729,0.87364851,2.63687,72.96969,124.03188,20120920.44,JPL,18
C/2012 C1 (McNaught),56235,4.83797489,0.99620355,96.2777,279.88912,300.63996,20130204.52,JPL,45
C/2012 C2 (Bruenjes),55973,0.80241455,1.00338381,162.79019,62.64347,117.99475,20120312.63,JPL,9
P/2012 C3 (PANSTARRS),55974,3.62495572,0.62644315,9.18873,344.87457,135.44048,20111005.54,JPL,6
C/2012 CH17 (MOSS),56023,1.29609218,0.99999074,27.74418,137.99359,125.98468,20120928.22,JPL,29
C/2012 E1 (Hill),56046,7.50289661,0.99800633,122.54208,48.88728,286.31979,20110704.04,JPL,14
C/2012 E2 (SWAN),55999,0.0072771,1,144.24334,82.71111,7.51727,20120315.04,JPL,4
C/2012 E3 (PANSTARRS),56016,3.82741353,0.98267389,105.65848,103.51774,5.53105,20110512.93,JPL,10
C/2012 F1 (Gibbs),56008,2.55088484,0.9654369,159.39683,300.42509,129.96628,20120219.09,JPL,7
P/2012 F2 (PANSTARRS),56298,2.89706718,0.54223588,14.72465,33.19254,227.13518,20130410.01,JPL,24
C/2012 F3 (PANSTARRS),56980,3.45686541,1.00154057,11.3545,104.02299,164.61678,20150406.71,JPL,87
C/2012 F6 (Lemmon),56502,0.73123823,0.99849871,82.60885,304.98691,332.71528,20130324.51,JPL,78
P/2012 G1 (PANSTARRS),56032,2.58010648,0.38520443,11.6965,287.79686,282.28524,20120606.44,JPL,2
C/2012 H2 (McNaught),56064,1.71677857,0.8936493,92.83554,295.90197,184.13577,20120503.73,JPL,6
C/2012 J1 (Catalina),56247,3.15871057,1.00132712,34.18609,147.27273,235.21706,20121207.23,JPL,78
C/2012 K1 (PANSTARRS),56699,1.05459288,1.00015193,142.42826,203.10685,317.7377,20140827.66,JPL,125
P/2012 K3 (Gibbs),56094,2.0768606,0.42595978,13.20115,172.30057,125.88133,20120930.33,JPL,14
C/2012 K5 (LINEAR),56216,1.14181083,0.9985257,92.84803,139.28979,279.03902,20121128.69,JPL,53
C/2012 K6 (McNaught),56663,3.35303261,0.99918821,135.21497,338.82657,206.89844,20130521.46,JPL,69
C/2012 K8 (Lemmon),56721,6.46300423,1.00234314,106.11126,75.8498,312.80567,20140819.33,JPL,99
C/2012 L1 (LINEAR),56251,2.26240976,0.99705133,87.21917,140.28934,271.76687,20121225.41,JPL,39
C/2012 L2 (LINEAR),56280,1.50853419,0.99732241,70.98049,205.78693,270.30227,20130509.34,JPL,47
C/2012 L3 (LINEAR),56126,3.04502869,0.99079401,134.19664,107.09335,53.48978,20120612.22,JPL,18
C/2012 LP26 (Palomar),57287,6.5360572,0.99926348,25.37977,145.15405,153.98735,20150816.58,JPL,46
P/2012 NJ (La Sagra),56158,1.29189007,0.84806183,84.37546,338.41392,315.76318,20120613.09,JPL,31
C/2012 OP (Siding Spring),56307,3.60707313,0.99657735,114.82872,351.43583,267.37033,20121204.75,JPL,13
P/2012 O1 (McNaught),56162,1.49914466,0.57924952,11.4286,222.10962,111.27904,20120723.91,JPL,12
P/2012 O2 (McNaught),56139,1.66083362,0.53826886,24.52744,183.04745,120.81358,20120625.1,JPL,8
P/2012 O3 (McNaught),56174,1.59944918,0.6488085,16.49674,343.65038,336.99635,20120816.07,JPL,21
C/2012 Q1 (Kowalski),56286,9.48222222,0.63721849,45.18104,139.24239,184.43841,20120209.42,JPL,28
C/2012 S1 (ISON),56630,0.01245259,1.000201,62.40398,345.53124,295.65203,20131128.78,JPL,54
P/2012 S2 (La Sagra),56230,1.37119208,0.69059063,8.58181,312.07449,52.60271,20120818.88,JPL,12
C/2012 S3 (PANSTARRS),56435,2.3080724,1.00071586,112.93082,183.75239,121.30581,20130831.13,JPL,36
C/2012 S4 (PANSTARRS),56404,4.34873002,0.99998276,126.54131,163.61533,173.10354,20130628.02,JPL,43
P/2012 SB6 (Lemmon),56228,2.40646767,0.38461921,10.98974,12.78795,9.55721,20121031.98,JPL,13
P/2012 T2 (PANSTARRS),56690,4.82355811,0.1590909,12.56199,309.45911,73.73889,20130411.69,JPL,9
P/2012 T3 (PANSTARRS),56214,2.28584843,0.65743957,9.64584,189.35679,115.64478,20120416.26,JPL,5
C/2012 T4 (McNaught),56233,1.95333495,0.982771,24.09195,219.82699,99.44971,20121010.82,JPL,7
C/2012 T5 (Bressi),56253,0.32282575,1.00043348,72.09837,318.09418,230.59445,20130224.06,JPL,17
C/2012 T6 (Kowalski),56233,1.77508581,0.87633706,33.27551,198.09862,186.22054,20120826.39,JPL,11
P/2012 TK8 (Tenagra),56279,3.09093434,0.26137017,6.29457,128.23252,289.73986,20130510.79,JPL,13
C/2012 U1 (PANSTARRS),56660,5.26389899,0.99956815,56.33902,70.05024,26.98258,20140704.73,JPL,51
P/2012 U2 (PANSTARRS),56245,3.62779157,0.5065707,10.53453,229.53319,186.86331,20121204.26,JPL,9
P/2012 US27 (Siding Spring),56295,1.82084405,0.64858365,39.29295,1.27036,49.20658,20130208.56,JPL,17
C/2012 V1 (PANSTARRS),56271,2.08902923,0.99944819,157.83993,123.3398,85.36932,20130721.54,JPL,17
C/2012 V2 (LINEAR),56356,1.45476023,0.99764105,67.1847,217.32264,262.1649,20130816.5,JPL,52
P/2012 WA34 (Lemmon-PANSTARRS),56238,3.17322759,0.34024603,6.1167,353.24083,94.52895,20130125.17,JPL,6
C/2012 X1 (LINEAR),57300,1.59795638,0.989803,44.36218,132.09042,113.13373,20140221.67,JPL,64
C/2012 X2 (PANSTARRS),56417,4.7481554,0.770515,34.12389,215.63037,271.02325,20130331.31,JPL,34
C/2012 Y1 (LINEAR),56309,2.01620254,0.94686653,20.95944,268.83084,193.24503,20130118.2,JPL,14
C/2012 Y3 (McNaught),56322,1.76482478,0.93993248,73.23179,235.69338,122.70814,20120825.85,JPL,15
C/2013 A1 (Siding Spring),57480,1.39976499,1.00008553,129.03292,2.44917,300.99941,20141025.18,JPL,105
P/2013 A2 (Scotti),56326,2.17738832,0.45583949,3.36613,134.50366,355.84238,20130207.29,JPL,14
P/2013 AL76 (Catalina),56312,2.04760292,0.68549204,144.86149,27.2027,145.94518,20121213.32,JPL,4
C/2013 B2 (Catalina),56426,3.73413676,1.00271019,43.45479,156.43324,331.95886,20130701.52,JPL,24
C/2013 C2 (Tenagra),57060,9.13125822,0.43108194,21.34119,308.7278,247.51629,20150828.65,JPL,71
P/2013 CU129 (PANSTARRS),56475,0.80014769,0.72210504,12.14763,211.97227,46.2098,20130806.93,JPL,38
C/2013 D1 (Holvorcem),56376,2.46012794,0.78088054,10.09356,252.63245,294.97478,20130413.72,JPL,14
C/2013 E1 (McNaught),56455,7.78162914,1.00225488,158.72038,311.42577,134.02883,20130612.12,JPL,30
C/2013 E2 (Iwamoto),56514,1.413322,0.99393595,21.85771,95.8237,182.47054,20130309.03,JPL,47
P/2013 EW90 (Tenagra),56408,3.30040295,0.19620921,31.81022,346.04951,160.36223,20121011.94,JPL,10
C/2013 F1 (Boattini),56396,1.85998117,1.00277629,79.6875,92.00278,30.12294,20121202.66,JPL,12
C/2013 F2 (Catalina),56497,6.21785392,0.99926059,61.74927,122.99037,344.2722,20130419,JPL,22
C/2013 F3 (McNaught),56463,2.25261204,0.99703107,85.44452,18.75766,266.10867,20130525.26,JPL,21
P/2013 G1 (Kowalski),56669,3.35309669,0.51239059,5.46862,51.23968,221.48396,20131210.96,JPL,36
C/2013 G2 (McNaught),56435,2.15412704,1.00017482,96.00202,293.91234,274.11254,20121206.35,JPL,17
C/2013 G3 (PANSTARRS),56827,3.85219779,1.00046324,64.67148,76.49554,208.13044,20141115.19,JPL,65
P/2013 G4 (PANSTARRS),56407,2.61319238,0.41041404,5.9256,214.39192,339.77277,20130209.69,JPL,9
C/2013 G5 (Catalina),56406,0.928938,0.99965443,40.61683,165.6645,144.28981,20130901.52,JPL,13
C/2013 G6 (Lemmon),56459,2.04849878,0.99470784,124.08435,215.69243,44.56741,20130725.23,JPL,32
C/2013 G7 (McNaught),56495,4.67740419,0.9978595,105.11012,218.26389,48.40271,20140318.67,JPL,36
C/2013 G8 (PANSTARRS),56545,5.14117902,0.99845913,27.61506,80.16862,241.02201,20131114.98,JPL,31
C/2013 G9 (Tenagra),56833,5.3376224,1.00127757,146.23367,204.93033,35.68866,20150114.61,JPL,63
C/2013 H1 (La Sagra),56430,2.6469608,0.98541615,27.08946,136.58064,84.96993,20130519.67,JPL,15
C/2013 H2 (Boattini),56651,7.49873819,1.00186718,128.39635,35.9987,262.74595,20140123.22,JPL,46
P/2013 J2 (McNaught),56553,2.14782994,0.65614905,15.49555,37.88936,289.3935,20130823,JPL,51
